"sales_id","order_id","order_date","year","month","month_name","quarter","year_month","product_id","product_name","category","customer_id","customer_name","segment","region_id","region_name","country","units","sales_amount","cost_amount","profit_margin"
"7636","US-2017-158526","2017-12-29",2017,12,"Dec",4,"2017-12","FUR-CH-10002602","DMI Arturo Collection Mission-style Design Wood Chair","Furniture","KH-16360","Katherine Hughes","Consumer","REG-SOUTH","South","United States",8,"1207.84","893.80","0.26000132467876539939"
"7637","US-2017-158526","2017-12-29",2017,12,"Dec",4,"2017-12","OFF-BI-10002414","GBC ProClick Spines for 32-Hole Punch","Office Supplies","KH-16360","Katherine Hughes","Consumer","REG-SOUTH","South","United States",1,"12.53","6.64","0.47007182761372705507"
"7638","US-2017-158526","2017-12-29",2017,12,"Dec",4,"2017-12","OFF-AR-10003696","Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop","Office Supplies","KH-16360","Katherine Hughes","Consumer","REG-SOUTH","South","United States",1,"34.58","24.55","0.29005205320994794679"
"7639","US-2017-158526","2017-12-29",2017,12,"Dec",4,"2017-12","FUR-CH-10004495","Global Leather and Oak Executive Chair, Black","Furniture","KH-16360","Katherine Hughes","Consumer","REG-SOUTH","South","United States",1,"300.98","213.70","0.28998604558442421423"
"7640","US-2017-158526","2017-12-29",2017,12,"Dec",4,"2017-12","FUR-CH-10001270","Harbour Creations Steel Folding Chair","Furniture","KH-16360","Katherine Hughes","Consumer","REG-SOUTH","South","United States",3,"258.75","181.13","0.29998067632850241546"
"7641","CA-2017-104885","2017-03-02",2017,3,"Mar",1,"2017-03","OFF-AR-10001615","Newell 34","Office Supplies","DB-13555","Dorothy Badders","Corporate","REG-EAST","East","United States",3,"59.52","44.04","0.26008064516129032258"
"7642","CA-2017-104885","2017-03-02",2017,3,"Mar",1,"2017-03","OFF-EN-10003286","Staple envelope","Office Supplies","DB-13555","Dorothy Badders","Corporate","REG-EAST","East","United States",7,"57.96","30.72","0.46997929606625258799"
"7643","CA-2017-104885","2017-03-02",2017,3,"Mar",1,"2017-03","FUR-BO-10003660","Bush Cubix Collection Bookcases, Fully Assembled","Furniture","DB-13555","Dorothy Badders","Corporate","REG-EAST","East","United States",2,"441.96","340.31","0.22999818988143723414"
"7644","CA-2017-104885","2017-03-02",2017,3,"Mar",1,"2017-03","OFF-PA-10002764","Easy-staple paper","Office Supplies","DB-13555","Dorothy Badders","Corporate","REG-EAST","East","United States",6,"68.04","34.70","0.49000587889476778366"
"7645","US-2016-157490","2016-10-06",2016,10,"Oct",4,"2016-10","TEC-MA-10001695","Zebra GK420t Direct Thermal/Thermal Transfer Printer","Technology","LB-16795","Laurel Beltran","Home Office","REG-WEST","West","United States",6,"703.71","1641.99","-1.3333333333333333"
"7646","US-2016-157490","2016-10-06",2016,10,"Oct",4,"2016-10","OFF-BI-10002824","Recycled Easel Ring Binders","Office Supplies","LB-16795","Laurel Beltran","Home Office","REG-WEST","West","United States",4,"17.90","32.82","-0.83351955307262569832"
"7647","US-2016-157490","2016-10-06",2016,10,"Oct",4,"2016-10","OFF-BI-10002571","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Office Supplies","LB-16795","Laurel Beltran","Home Office","REG-WEST","West","United States",4,"11.98","21.16","-0.76627712854757929883"
"7648","US-2016-157490","2016-10-06",2016,10,"Oct",4,"2016-10","TEC-AC-10001553","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","Technology","LB-16795","Laurel Beltran","Home Office","REG-WEST","West","United States",5,"67.96","67.11","0.01250735726898175397"
"7649","CA-2015-161452","2015-04-05",2015,4,"Apr",2,"2015-04","FUR-CH-10003973","GuestStacker Chair with Chrome Finish Legs","Furniture","CA-11965","Carol Adams","Corporate","REG-WEST","West","United States",3,"892.22","803.00","0.09999775840039452153"
"7650","US-2014-115196","2014-09-09",2014,9,"Sep",3,"2014-09","TEC-MA-10002073","3D Systems Cube Printer, 2nd Generation, White","Technology","DL-12925","Daniel Lacy","Consumer","REG-SOUTH","South","United States",2,"1299.99","1871.99","-0.44000338464142031862"
"7651","CA-2016-138968","2016-03-15",2016,3,"Mar",1,"2016-03","OFF-BI-10003529","Avery Round Ring Poly Binders","Office Supplies","FC-14335","Fred Chung","Corporate","REG-WEST","West","United States",2,"4.54","2.90","0.36123348017621145374"
"7652","CA-2016-138968","2016-03-15",2016,3,"Mar",1,"2016-03","FUR-CH-10000309","Global Comet Stacking Arm Chair","Furniture","FC-14335","Fred Chung","Corporate","REG-WEST","West","United States",4,"1352.03","1267.53","0.06249861319645274143"
"7653","CA-2015-101889","2015-12-27",2015,12,"Dec",4,"2015-12","FUR-TA-10004154","Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer","Furniture","DB-13120","David Bremer","Corporate","REG-EAST","East","United States",9,"1548.99","2013.69","-0.30000193674587957314"
"7654","CA-2015-101889","2015-12-27",2015,12,"Dec",4,"2015-12","OFF-EN-10003286","Staple envelope","Office Supplies","DB-13120","David Bremer","Corporate","REG-EAST","East","United States",3,"19.87","13.17","0.33719174635128334172"
"7655","CA-2017-110821","2017-08-07",2017,8,"Aug",3,"2017-08","TEC-AC-10001552","Logitech K350 2.4Ghz Wireless Keyboard","Technology","CK-12205","Chloris Kastensmidt","Consumer","REG-CENTRAL","Central","United States",3,"119.45","132.89","-0.11251569694432817078"
"7656","CA-2017-110821","2017-08-07",2017,8,"Aug",3,"2017-08","OFF-ST-10002790","Safco Industrial Shelving","Office Supplies","CK-12205","Chloris Kastensmidt","Consumer","REG-CENTRAL","Central","United States",2,"118.16","143.27","-0.21250846310088016249"
"7657","CA-2015-121552","2015-03-22",2015,3,"Mar",1,"2015-03","OFF-AR-10003217","Newell 316","Office Supplies","FW-14395","Fred Wasserman","Corporate","REG-SOUTH","South","United States",4,"19.56","14.08","0.28016359918200408998"
"7658","CA-2015-107685","2015-11-30",2015,11,"Nov",4,"2015-11","FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Furniture","JM-15865","John Murray","Consumer","REG-WEST","West","United States",4,"80.96","51.81","0.36005434782608695652"
"7659","CA-2015-107685","2015-11-30",2015,11,"Nov",4,"2015-11","OFF-PA-10003848","Xerox 1997","Office Supplies","JM-15865","John Murray","Consumer","REG-WEST","West","United States",4,"25.92","13.48","0.47993827160493827160"
"7660","US-2014-120740","2014-04-15",2014,4,"Apr",2,"2014-04","OFF-AP-10000240","Belkin F9G930V10-GRY 9 Outlet Surge","Office Supplies","PS-18970","Paul Stevenson","Home Office","REG-WEST","West","United States",2,"106.96","75.94","0.29001495886312640239"
"7661","US-2014-120740","2014-04-15",2014,4,"Apr",2,"2014-04","FUR-FU-10004091","Howard Miller 13"" Diameter Goldtone Round Wall Clock","Furniture","PS-18970","Paul Stevenson","Home Office","REG-WEST","West","United States",4,"187.76","110.78","0.40999147848317000426"
"7662","CA-2017-155740","2017-07-30",2017,7,"Jul",3,"2017-07","OFF-BI-10001071","GBC ProClick Punch Binding System","Office Supplies","TC-21475","Tony Chapman","Home Office","REG-EAST","East","United States",4,"76.78","130.52","-0.69992185464964834592"
"7663","CA-2017-146493","2017-06-01",2017,6,"Jun",2,"2017-06","OFF-BI-10003676","GBC Standard Recycled Report Covers, Clear Plastic Sheets","Office Supplies","CV-12805","Cynthia Voltz","Corporate","REG-CENTRAL","Central","United States",5,"53.90","28.03","0.47996289424860853432"
"7664","CA-2014-105417","2014-01-07",2014,1,"Jan",1,"2014-01","FUR-FU-10004864","Eldon 500 Class Desk Accessories","Furniture","VS-21820","Vivek Sundaresam","Consumer","REG-CENTRAL","Central","United States",3,"76.73","130.44","-0.69998696728789261045"
"7665","CA-2014-105417","2014-01-07",2014,1,"Jan",1,"2014-01","OFF-BI-10003708","Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","Office Supplies","VS-21820","Vivek Sundaresam","Consumer","REG-CENTRAL","Central","United States",7,"10.43","28.68","-1.7497603068072867"
"7666","US-2017-141509","2017-09-29",2017,9,"Sep",3,"2017-09","OFF-AR-10002067","Newell 334","Office Supplies","SC-20575","Sonia Cooley","Consumer","REG-WEST","West","United States",5,"99.20","73.41","0.25997983870967741935"
"7667","CA-2017-139493","2017-09-13",2017,9,"Sep",3,"2017-09","OFF-AR-10003158","Fluorescent Highlighters by Dixon","Office Supplies","SG-20605","Speros Goranitis","Consumer","REG-SOUTH","South","United States",5,"15.92","13.13","0.17525125628140703518"
"7668","CA-2014-151967","2014-10-22",2014,10,"Oct",4,"2014-10","FUR-FU-10000193","Tenex Chairmats For Use with Hard Floors","Furniture","NB-18580","Nicole Brennan","Corporate","REG-SOUTH","South","United States",4,"129.92","119.53","0.07997229064039408867"
"7669","US-2016-140158","2016-10-04",2016,10,"Oct",4,"2016-10","OFF-BI-10000977","Ibico Plastic Spiral Binding Combs","Office Supplies","DR-12940","Daniel Raglin","Home Office","REG-EAST","East","United States",1,"30.40","16.42","0.45986842105263157895"
"7670","US-2016-140158","2016-10-04",2016,10,"Oct",4,"2016-10","TEC-CO-10001449","Hewlett Packard LaserJet 3310 Copier","Technology","DR-12940","Daniel Raglin","Home Office","REG-EAST","East","United States",9,"5399.91","2807.95","0.48000059260246930041"
"7671","US-2016-140158","2016-10-04",2016,10,"Oct",4,"2016-10","OFF-ST-10000136","Letter Size File","Office Supplies","DR-12940","Daniel Raglin","Home Office","REG-EAST","East","United States",3,"119.10","84.56","0.29000839630562552477"
"7672","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","OFF-PA-10000743","Xerox 1977","Office Supplies","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",6,"40.08","20.84","0.48003992015968063872"
"7673","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","OFF-PA-10001019","Xerox 1884","Office Supplies","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",3,"59.94","31.77","0.46996996996996996997"
"7674","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","TEC-AC-10003095","Logitech G35 7.1-Channel Surround Sound Headset","Technology","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",2,"259.98","171.59","0.33998769136087391338"
"7675","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","FUR-BO-10002916","Rush Hierlooms Collection 1"" Thick Stackable Bookcases","Furniture","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",1,"170.98","138.49","0.19002222482161656334"
"7676","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","FUR-FU-10002506","Tensor ""Hersey Kiss"" Styled Floor Lamp","Furniture","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",3,"38.97","34.29","0.12009237875288683603"
"7677","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","OFF-PA-10003823","Xerox 197","Office Supplies","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",5,"154.90","85.20","0.44996772111039380245"
"7678","CA-2015-130974","2015-11-27",2015,11,"Nov",4,"2015-11","FUR-TA-10004619","Hon Non-Folding Utility Tables","Furniture","MA-17560","Matt Abelman","Home Office","REG-EAST","East","United States",4,"446.07","446.07","0.00000000000000000000"
"7679","CA-2017-133487","2017-05-06",2017,5,"May",2,"2017-05","OFF-AP-10001271","Eureka The Boss Cordless Rechargeable Stick Vac","Office Supplies","TS-21655","Trudy Schmidt","Consumer","REG-WEST","West","United States",3,"152.94","111.65","0.26997515365502811560"
"7680","CA-2014-142951","2014-10-08",2014,10,"Oct",4,"2014-10","TEC-AC-10002331","Maxell 74 Minute CDR, 10/Pack","Technology","JG-15115","Jack Garza","Consumer","REG-SOUTH","South","United States",3,"23.47","18.48","0.21261184490839369408"
"7681","CA-2014-133592","2014-12-31",2014,12,"Dec",4,"2014-12","OFF-PA-10003228","Xerox 1917","Office Supplies","KM-16375","Katherine Murray","Home Office","REG-EAST","East","United States",4,"195.64","103.69","0.46999591085667552648"
"7682","CA-2014-133592","2014-12-31",2014,12,"Dec",4,"2014-12","OFF-PA-10002586","Xerox 1970","Office Supplies","KM-16375","Katherine Murray","Home Office","REG-EAST","East","United States",3,"14.94","7.92","0.46987951807228915663"
"7683","CA-2014-133592","2014-12-31",2014,12,"Dec",4,"2014-12","TEC-AC-10002049","Logitech G19 Programmable Gaming Keyboard","Technology","KM-16375","Katherine Murray","Home Office","REG-EAST","East","United States",4,"1687.80","945.17","0.43999881502547695225"
"7684","CA-2014-133592","2014-12-31",2014,12,"Dec",4,"2014-12","FUR-BO-10000362","Sauder Inglewood Library Bookcases","Furniture","KM-16375","Katherine Murray","Home Office","REG-EAST","East","United States",2,"341.96","263.31","0.22999766054509299333"
"7685","CA-2014-133592","2014-12-31",2014,12,"Dec",4,"2014-12","FUR-CH-10004218","Global Fabric Manager's Chair, Dark Gray","Furniture","KM-16375","Katherine Murray","Home Office","REG-EAST","East","United States",6,"605.88","454.41","0.25000000000000000000"
"7686","CA-2015-120782","2015-04-28",2015,4,"Apr",2,"2015-04","OFF-AP-10003779","Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection","Office Supplies","SD-20485","Shirley Daniels","Home Office","REG-CENTRAL","Central","United States",1,"186.73","145.24","0.22219247041182455952"
"7687","CA-2015-120782","2015-04-28",2015,4,"Apr",2,"2015-04","OFF-BI-10003527","Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind","Office Supplies","SD-20485","Shirley Daniels","Home Office","REG-CENTRAL","Central","United States",3,"3812.97","1906.49","0.49999868868624720362"
"7688","CA-2015-116876","2015-02-14",2015,2,"Feb",1,"2015-02","OFF-BI-10002897","Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""","Office Supplies","TT-21070","Ted Trevino","Consumer","REG-EAST","East","United States",9,"26.42","16.85","0.36222558667676003028"
"7689","CA-2015-116876","2015-02-14",2015,2,"Feb",1,"2015-02","TEC-PH-10002584","Samsung Galaxy S4","Technology","TT-21070","Ted Trevino","Consumer","REG-EAST","East","United States",1,"625.99","438.19","0.30000479240882442212"
"7690","CA-2016-169838","2016-11-25",2016,11,"Nov",4,"2016-11","FUR-TA-10001095","Chromcraft Round Conference Tables","Furniture","BB-11545","Brenda Bowman","Corporate","REG-CENTRAL","Central","United States",9,"1568.61","1239.20","0.21000121126347530616"
"7691","CA-2016-169838","2016-11-25",2016,11,"Nov",4,"2016-11","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","BB-11545","Brenda Bowman","Corporate","REG-CENTRAL","Central","United States",1,"17.30","9.00","0.47976878612716763006"
"7692","CA-2016-169838","2016-11-25",2016,11,"Nov",4,"2016-11","TEC-AC-10004518","Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive","Technology","BB-11545","Brenda Bowman","Corporate","REG-CENTRAL","Central","United States",8,"160.00","97.60","0.39000000000000000000"
"7693","US-2017-128951","2017-07-15",2017,7,"Jul",3,"2017-07","OFF-AP-10002191","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","Office Supplies","RS-19420","Ricardo Sperren","Corporate","REG-SOUTH","South","United States",3,"179.94","129.56","0.27998221629432032900"
"7694","US-2017-128951","2017-07-15",2017,7,"Jul",3,"2017-07","FUR-TA-10004575","Hon 5100 Series Wood Tables","Furniture","RS-19420","Ricardo Sperren","Corporate","REG-SOUTH","South","United States",3,"872.94","715.81","0.18000091644328361629"
"7695","US-2017-128951","2017-07-15",2017,7,"Jul",3,"2017-07","OFF-PA-10003177","Xerox 1999","Office Supplies","RS-19420","Ricardo Sperren","Corporate","REG-SOUTH","South","United States",2,"12.96","6.74","0.47993827160493827160"
"7696","CA-2014-102330","2014-12-29",2014,12,"Dec",4,"2014-12","OFF-LA-10003923","Alphabetical Labels for Top Tab Filing","Office Supplies","AI-10855","Arianne Irving","Consumer","REG-WEST","West","United States",6,"88.80","44.40","0.50000000000000000000"
"7697","CA-2014-102330","2014-12-29",2014,12,"Dec",4,"2014-12","TEC-PH-10001051","HTC One","Technology","AI-10855","Arianne Irving","Consumer","REG-WEST","West","United States",4,"319.97","283.97","0.11251054786386223708"
"7698","CA-2016-118899","2016-03-22",2016,3,"Mar",1,"2016-03","FUR-CH-10004754","Global Stack Chair with Arms, Black","Furniture","MC-17275","Marc Crier","Consumer","REG-WEST","West","United States",7,"167.89","153.20","0.08749776639466317232"
"7699","CA-2017-141481","2017-06-11",2017,6,"Jun",2,"2017-06","OFF-AP-10004532","Kensington 6 Outlet Guardian Standard Surge Protector","Office Supplies","ZD-21925","Zuschuss Donatelli","Consumer","REG-WEST","West","United States",3,"61.44","44.85","0.27001953125000000000"
"7700","CA-2017-107958","2017-07-02",2017,7,"Jul",3,"2017-07","OFF-PA-10000357","White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11","Office Supplies","AH-10120","Adrian Hane","Home Office","REG-CENTRAL","Central","United States",5,"163.96","104.52","0.36252744571846791900"
"7701","CA-2017-107958","2017-07-02",2017,7,"Jul",3,"2017-07","OFF-BI-10001787","Wilson Jones Four-Pocket Poly Binders","Office Supplies","AH-10120","Adrian Hane","Home Office","REG-CENTRAL","Central","United States",4,"5.23","13.34","-1.5506692160611855"
"7702","CA-2017-151799","2017-12-14",2017,12,"Dec",4,"2017-12","TEC-CO-10002313","Canon PC1080F Personal Copier","Technology","BF-11170","Ben Ferrer","Home Office","REG-EAST","East","United States",2,"1199.98","731.99","0.38999816663611060184"
"7703","CA-2017-151799","2017-12-14",2017,12,"Dec",4,"2017-12","OFF-ST-10002790","Safco Industrial Shelving","Office Supplies","BF-11170","Ben Ferrer","Home Office","REG-EAST","East","United States",1,"73.85","71.63","0.03006093432633716994"
"7704","CA-2017-151799","2017-12-14",2017,12,"Dec",4,"2017-12","OFF-SU-10001664","Acme Office Executive Series Stainless Steel Trimmers","Office Supplies","BF-11170","Ben Ferrer","Home Office","REG-EAST","East","United States",3,"25.71","19.03","0.25982108129132633217"
"7705","CA-2017-151799","2017-12-14",2017,12,"Dec",4,"2017-12","OFF-FA-10001332","Acco Banker's Clasps, 5 3/4""-Long","Office Supplies","BF-11170","Ben Ferrer","Home Office","REG-EAST","East","United States",6,"17.28","9.16","0.46990740740740740741"
"7706","CA-2017-151799","2017-12-14",2017,12,"Dec",4,"2017-12","FUR-TA-10003473","Bretford Rectangular Conference Table Tops","Furniture","BF-11170","Ben Ferrer","Home Office","REG-EAST","East","United States",2,"526.58","579.24","-0.10000379809335713472"
"7707","CA-2016-114601","2016-08-26",2016,8,"Aug",3,"2016-08","OFF-PA-10000605","Xerox 1950","Office Supplies","AA-10480","Andrew Allen","Consumer","REG-CENTRAL","Central","United States",2,"11.56","5.90","0.48961937716262975779"
"7708","CA-2016-114601","2016-08-26",2016,8,"Aug",3,"2016-08","TEC-PH-10002170","ClearSounds CSC500 Amplified Spirit Phone Corded phone","Technology","AA-10480","Andrew Allen","Consumer","REG-CENTRAL","Central","United States",3,"209.97","151.18","0.27999237986379006525"
"7709","CA-2016-114601","2016-08-26",2016,8,"Aug",3,"2016-08","FUR-TA-10004147","Hon 4060 Series Tables","Furniture","AA-10480","Andrew Allen","Consumer","REG-CENTRAL","Central","United States",4,"447.84","349.32","0.21998928188638799571"
"7710","CA-2016-114601","2016-08-26",2016,8,"Aug",3,"2016-08","TEC-AC-10003911","NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router","Technology","AA-10480","Andrew Allen","Consumer","REG-CENTRAL","Central","United States",3,"479.97","316.78","0.34000041669270996104"
"7711","CA-2016-114601","2016-08-26",2016,8,"Aug",3,"2016-08","OFF-AR-10002578","Newell 335","Office Supplies","AA-10480","Andrew Allen","Consumer","REG-CENTRAL","Central","United States",3,"8.64","6.13","0.29050925925925925926"
"7712","CA-2017-100237","2017-10-15",2017,10,"Oct",4,"2017-10","OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","SV-20815","Stuart Van","Corporate","REG-WEST","West","United States",2,"11.68","7.48","0.35958904109589041096"
"7713","CA-2014-139542","2014-10-25",2014,10,"Oct",4,"2014-10","TEC-AC-10001553","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","Technology","EH-14185","Evan Henry","Consumer","REG-EAST","East","United States",3,"40.78","40.27","0.01250613045610593428"
"7714","CA-2014-139542","2014-10-25",2014,10,"Oct",4,"2014-10","OFF-BI-10000309","GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black","Office Supplies","EH-14185","Evan Henry","Consumer","REG-EAST","East","United States",3,"13.70","23.29","-0.70000000000000000000"
"7715","US-2015-142811","2015-04-02",2015,4,"Apr",2,"2015-04","TEC-PH-10003095","Samsung HM1900 Bluetooth Headset","Technology","JL-15850","John Lucas","Consumer","REG-WEST","West","United States",5,"87.80","54.88","0.37494305239179954442"
"7716","CA-2017-139353","2017-10-28",2017,10,"Oct",4,"2017-10","FUR-FU-10001876","Computer Room Manger, 14""","Furniture","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",3,"77.95","62.36","0.20000000000000000000"
"7717","CA-2017-139353","2017-10-28",2017,10,"Oct",4,"2017-10","OFF-ST-10001522","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h","Office Supplies","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",2,"147.18","176.62","-0.20002717760565294198"
"7718","CA-2017-139353","2017-10-28",2017,10,"Oct",4,"2017-10","OFF-PA-10000300","Xerox 1936","Office Supplies","JM-15250","Janet Martin","Consumer","REG-SOUTH","South","United States",3,"47.95","31.77","0.33743482794577685089"
"7719","CA-2014-150203","2014-12-05",2014,12,"Dec",4,"2014-12","OFF-AP-10001469","Fellowes 8 Outlet Superior Workstation Surge Protector","Office Supplies","JB-15925","Joni Blumstein","Consumer","REG-WEST","West","United States",6,"250.26","177.68","0.29001838088388076401"
"7720","US-2017-101518","2017-11-03",2017,11,"Nov",4,"2017-11","TEC-AC-10001553","Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack","Technology","PB-19105","Peter Bühler","Consumer","REG-EAST","East","United States",3,"40.78","40.27","0.01250613045610593428"
"7721","CA-2015-149636","2015-01-06",2015,1,"Jan",1,"2015-01","OFF-PA-10004041","It's Hot Message Books with Stickers, 2 3/4"" x 5""","Office Supplies","SP-20620","Stefania Perrino","Corporate","REG-WEST","West","United States",5,"29.60","20.35","0.31250000000000000000"
"7722","CA-2015-149636","2015-01-06",2015,1,"Jan",1,"2015-01","OFF-BI-10002764","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","SP-20620","Stefania Perrino","Corporate","REG-WEST","West","United States",2,"1.94","3.29","-0.69587628865979381443"
"7723","US-2017-146213","2017-09-09",2017,9,"Sep",3,"2017-09","TEC-AC-10001114","Microsoft Wireless Mobile Mouse 4000","Technology","MC-17605","Matt Connell","Corporate","REG-WEST","West","United States",4,"159.96","108.77","0.32001750437609402351"
"7724","CA-2015-108588","2015-01-05",2015,1,"Jan",1,"2015-01","OFF-AR-10001615","Newell 34","Office Supplies","BG-11695","Brooke Gillingham","Corporate","REG-EAST","East","United States",3,"59.52","44.04","0.26008064516129032258"
"7725","CA-2015-108588","2015-01-05",2015,1,"Jan",1,"2015-01","OFF-EN-10000461","#10- 4 1/8"" x 9 1/2"" Recycled Envelopes","Office Supplies","BG-11695","Brooke Gillingham","Corporate","REG-EAST","East","United States",2,"17.48","9.26","0.47025171624713958810"
"7726","CA-2015-108588","2015-01-05",2015,1,"Jan",1,"2015-01","OFF-BI-10004506","Wilson Jones data.warehouse D-Ring Binders with DublLock","Office Supplies","BG-11695","Brooke Gillingham","Corporate","REG-EAST","East","United States",2,"13.17","8.56","0.35003796507213363705"
"7727","US-2017-138086","2017-04-16",2017,4,"Apr",2,"2017-04","OFF-AP-10000027","Hoover Commercial SteamVac","Office Supplies","JO-15550","Jesus Ocampo","Home Office","REG-WEST","West","United States",3,"40.74","28.52","0.29995090819833087874"
"7728","CA-2015-139374","2015-09-10",2015,9,"Sep",3,"2015-09","FUR-CH-10003981","Global Commerce Series Low-Back Swivel/Tilt Chairs","Furniture","AR-10345","Alex Russell","Corporate","REG-CENTRAL","Central","United States",1,"179.89","182.46","-0.01428650842181333037"
"7729","CA-2016-113978","2016-09-25",2016,9,"Sep",3,"2016-09","OFF-AP-10003849","Hoover Shoulder Vac Commercial Portable Vacuum","Office Supplies","TS-21505","Tony Sayre","Consumer","REG-EAST","East","United States",1,"286.26","268.37","0.06249563334031998882"
"7730","CA-2016-113978","2016-09-25",2016,9,"Sep",3,"2016-09","OFF-ST-10004963","Eldon Gobal File Keepers","Office Supplies","TS-21505","Tony Sayre","Consumer","REG-EAST","East","United States",2,"24.22","29.07","-0.20024772914946325351"
"7731","CA-2016-113978","2016-09-25",2016,9,"Sep",3,"2016-09","OFF-ST-10002574","SAFCO Commercial Wire Shelving, Black","Office Supplies","TS-21505","Tony Sayre","Consumer","REG-EAST","East","United States",3,"331.54","414.42","-0.24998491886348555227"
"7732","US-2015-150231","2015-03-16",2015,3,"Mar",1,"2015-03","OFF-AR-10001761","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","JK-15640","Jim Kriz","Home Office","REG-EAST","East","United States",3,"17.52","11.21","0.36015981735159817352"
"7733","CA-2016-106915","2016-11-26",2016,11,"Nov",4,"2016-11","OFF-AR-10000716","DIXON Ticonderoga Erasable Checking Pencils","Office Supplies","GA-14515","George Ashbrook","Consumer","REG-CENTRAL","Central","United States",4,"17.86","13.62","0.23740201567749160134"
"7734","US-2016-109260","2016-09-26",2016,9,"Sep",3,"2016-09","TEC-AC-10002637","Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)","Technology","TN-21040","Tanja Norvell","Home Office","REG-SOUTH","South","United States",3,"431.98","507.57","-0.17498495300708366128"
"7735","CA-2017-104850","2017-06-13",2017,6,"Jun",2,"2017-06","FUR-CH-10003774","Global Wood Trimmed Manager's Task Chair, Khaki","Furniture","TW-21025","Tamara Willingham","Home Office","REG-WEST","West","United States",4,"291.14","316.61","-0.08748368482517002130"
"7736","CA-2017-140508","2017-09-18",2017,9,"Sep",3,"2017-09","OFF-EN-10000927","Jet-Pak Recycled Peel 'N' Seal Padded Mailers","Office Supplies","PA-19060","Pete Armstrong","Home Office","REG-CENTRAL","Central","United States",4,"114.85","78.96","0.31249455811928602525"
"7737","CA-2017-143294","2017-06-02",2017,6,"Jun",2,"2017-06","OFF-PA-10000743","Xerox 1977","Office Supplies","JD-15790","John Dryer","Consumer","REG-CENTRAL","Central","United States",2,"10.69","6.95","0.34985968194574368569"
"7738","CA-2016-165673","2016-05-15",2016,5,"May",2,"2016-05","OFF-PA-10000697","TOPS Voice Message Log Book, Flash Format","Office Supplies","MN-17935","Michael Nguyen","Consumer","REG-EAST","East","United States",4,"15.23","9.71","0.36244254760341431385"
"7739","CA-2017-134418","2017-09-15",2017,9,"Sep",3,"2017-09","OFF-AR-10004441","BIC Brite Liner Highlighters","Office Supplies","GM-14500","Gene McClure","Consumer","REG-WEST","West","United States",3,"12.42","7.20","0.42028985507246376812"
"7740","US-2016-106313","2016-08-22",2016,8,"Aug",3,"2016-08","OFF-PA-10001870","Xerox 202","Office Supplies","DG-13300","Deirdre Greer","Corporate","REG-WEST","West","United States",3,"19.44","10.11","0.47993827160493827160"
"7741","CA-2014-105872","2014-05-30",2014,5,"May",2,"2014-05","OFF-BI-10003684","Wilson Jones Legal Size Ring Binders","Office Supplies","JG-15160","James Galang","Consumer","REG-EAST","East","United States",4,"70.37","43.98","0.37501776325138553361"
